x0,x1,x2,x3,x4,obj_1,obj_2,obj_3,obj_4,constraint_violation,feasible,profile_id,algorithm,seed,runtime_sec
0.07381008455896508,0.0003561533993142012,1.3521657925358137e-05,2.4141418001810883e-06,0.7193591679846426,24.30447128581347,2.0618545395304837,1.1041503325450415,0.5330176155403483,0.0,True,STU_0442,nsga2,6,34.409807791002095
5.589086258740456e-06,6.385432796407464e-07,7.88194691732245e-06,4.2351649891126606e-05,0.8650155670592924,22.73867800495498,2.2742392898764026,1.2179403363877381,0.5116789442352321,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.007089350365509519,0.14904291141960932,4.189198842262186e-05,0.3485788176108648,0.005638532063355442,27.388508264757718,9.80942323982108,0.20760738440603588,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.1442747531132569,0.8815767827089613,9.815037009956213e-06,6.917496554494293e-06,2.0905420952670173e-05,38.47020084728803,1.0469192146982853,3.2951515764961186e-05,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.10365683816304863,0.9454925826958551,1.4041914366403864e-06,4.5336598470316105e-06,3.3195232704056433e-07,37.30059820749331,1.0977306956371045,2.4828982421650212e-06,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.01923514321883501,0.9188848504092313,0.00015972240137331195,0.00012511904657712056,0.04173851966418085,34.006132662663504,1.2424417330232191,0.052009566977530355,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.004480183788019218,0.9452993200136279,0.0001958665532067075,1.923201964380383e-05,0.24097864226663995,29.719164450816884,1.429011738012696,0.24655859252505197,0.030075625449536347,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.004087184396680538,0.03712122217126676,0.04867431516647458,0.19966170567200686,0.3247919711439102,24.294529473112764,6.72700498907979,0.7877757428656622,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.1265150890424871,0.8936572972326317,0.00010525363673835131,2.359965369361526e-05,0.005050806892493376,37.80324978492831,1.074329412322729,0.006072999610789472,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.0002773340588390627,0.38242633286593275,1.1155933653452e-05,0.2226591725267678,0.568036076356318,26.4470293900777,4.11706470722202,0.6435558573379588,0.02111707100182747,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.012714884655669615,0.29058265193319216,0.006649551317865528,0.19693195006849157,0.9476500347603755,25.07584768170132,3.6492546366914453,0.8349955830030118,0.13495408250524854,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.00026143264688944286,0.022755790245824636,0.002741175640307925,0.19966170567200686,0.26540569878677017,23.816866704025315,6.969194840258842,0.7778496224995602,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.004526060643409721,0.022755790245824636,0.024223669958179372,0.19966170567200686,0.3247919711439102,23.957997028346433,6.627792522085203,0.812689814676261,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.004087184396680538,0.0628264143410443,0.04867431516647458,0.19893220983730714,0.3247919711439102,24.640446249758114,6.497425928296461,0.7566757987081247,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.007981144592814446,0.353073239916768,0.00017476018906540953,3.7948804417898066e-05,0.0755234229258646,30.632748431531443,1.3837426918590447,0.21088332948667152,0.005876162128411688,0.0,True,STU_0442,nsga2,6,34.409807791002095
7.518900173592567e-05,0.18109430847522423,0.04291114731159502,0.11136783489262962,0.9659875192569429,24.333903758852095,3.4399090406837054,0.949795932672537,0.19770223101553175,0.0,True,STU_0442,nsga2,6,34.409807791002095
0.0007854998738873018,0.3186245196753056,1.5500460442217229e-06,0.018411039431918325,0.0062930037383904566,33.06903404425941,1.9079555875614214,0.037482469238061006,0.0,0.0,True,STU_0442,nsga2,6,34.409807791002095
