generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,4585.9382796058135,,0.19267274690696368,0.18452380952380953,31,168,STU_0045,nsga2,11,42.2114514161367
2,4673.889764487287,,0.2141024758163521,0.5297619047619048,89,168,STU_0045,nsga2,11,42.2114514161367
3,4787.750149792817,,0.13025067335424678,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
4,4840.071100046474,,0.11781276234068523,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
5,5011.666012151238,,0.14524797787846228,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
6,5053.979475612836,,0.11368275008655017,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
7,5131.768200007949,,0.19117381824613297,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
8,5208.837107504465,,0.1665189782736053,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
9,5266.974264582301,,0.13908504887876189,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
10,5393.1616429802325,,0.1238718990524017,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
11,5458.297475243462,,0.12219670874380069,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
12,5502.396300783759,,0.12216430463650035,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
13,5530.629076777022,,0.12896689827134247,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
14,5543.615740656622,,0.11674510409303564,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
15,5575.295568855338,,0.10836009752612612,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
16,5584.3363196674145,,0.11240800443911564,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
17,5595.195998476988,,0.1309685690016048,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
18,5597.572284538621,,0.13077640514770483,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
19,5621.766783906151,,0.1300919432114791,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
20,5625.521240314042,,0.13422513692821278,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
21,5642.029212114305,,0.14732074589777905,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
22,5651.7060452269,,0.15333547899035493,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
23,5648.468047400078,,0.1308816480464473,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
24,5660.788670673351,,0.15726757148589374,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
25,5659.3283194310425,,0.16416178613372584,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
26,5665.037882154507,,0.1541702041691789,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
27,5677.370036403223,,0.14751408169381947,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
28,5676.525637913712,,0.1632850744480356,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
29,5668.763847604172,,0.18499327527366985,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
30,5663.82521204213,,0.15791441064803607,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
31,5667.801738273802,,0.15400635450804567,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
32,5687.573630995629,,0.13887830107144014,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
33,5692.834962395909,,0.15667739628838465,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
34,5690.1363556412125,,0.14020601174768654,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
35,5690.695544969268,,0.16395565847629048,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
36,5692.588294395962,,0.14089560634340562,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
37,5693.547970574282,,0.16046263221328377,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
38,5687.786353078548,,0.14236773519663468,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
39,5680.890290095729,,0.13802329622043324,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
40,5696.179239945759,,0.15497474493715127,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
41,5687.939361680733,,0.12581646336465785,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
42,5689.468815489523,,0.1280647735506512,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
43,5691.049606782521,,0.1441749819675017,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
44,5690.497498374285,,0.13674989481060656,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
45,5692.031264680972,,0.12578064627193555,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
46,5695.739094590888,,0.1540534853583338,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
47,5701.530073728702,,0.16118930125392247,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
48,5701.636797251251,,0.14899772247294626,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
49,5687.587779313243,,0.14120843816979348,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
50,5688.624982826588,,0.144996859208238,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
51,5691.347254478374,,0.13759174998590273,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
52,5692.894540084551,,0.1525733344919597,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
53,5692.263538705476,,0.15154474887727515,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
54,5697.121376322199,,0.133985963008112,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
55,5709.474418588879,,0.14813472700317012,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
56,5712.350726813223,,0.14016165652514706,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
57,5704.40426562679,,0.15019867968511136,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
58,5689.152307343276,,0.15609392659260538,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
59,5689.136538492281,,0.14920742086654895,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
60,5693.449691570416,,0.15718981731358492,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
61,5692.493843691336,,0.16449985012607865,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
62,5692.112815634457,,0.16208420625110873,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
63,5699.777866008693,,0.13754156124824624,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
64,5697.0597007377655,,0.1443172242021976,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
65,5698.951467413837,,0.14374652925163617,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
66,5703.5527983384445,,0.15890059482604685,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
67,5704.731286647747,,0.15627374266382296,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
68,5696.780339244922,,0.1564273780245257,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
69,5690.2421514381795,,0.1565265808502275,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
70,5689.912812553258,,0.15923818257762973,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
71,5690.90005205118,,0.15399707404505045,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
72,5687.73761703268,,0.1505137334632667,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
73,5690.885069013053,,0.14157961414850626,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
74,5697.608780030165,,0.15983742669337778,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
75,5703.371020204862,,0.15521994905802497,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
76,5703.256092205974,,0.1710587889871606,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
77,5710.68433574978,,0.1624807367905254,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
78,5712.5036580644855,,0.15063839900525688,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
79,5717.093347699996,,0.16380318832417523,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
80,5717.255098946171,,0.1547855606610329,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
81,5718.440096160935,,0.16545510314169357,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
82,5718.452743060805,,0.1627735567061071,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
83,5717.262930439601,,0.1596049173471832,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
84,5719.666376122941,,0.1574460526526977,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
85,5714.055035582575,,0.17643988391950471,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
86,5714.2455659601,,0.1670063711558019,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
87,5712.914675810713,,0.1659929273426123,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
88,5709.597200316919,,0.1579499820941077,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
89,5710.247574747359,,0.16941012149609078,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
90,5707.3530603145055,,0.16543229873715543,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
91,5709.307634047464,,0.1500703356164276,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
92,5709.582538760165,,0.15904909111668217,1.0,168,168,STU_0045,nsga2,11,42.2114514161367
