generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,5441.493957542365,,0.1507059341531925,0.7619047619047619,128,168,STU_0023,nsga2,14,53.02706820797175
2,5488.852068674617,,0.11803439055210874,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
3,5590.44368852677,,0.11906140585877349,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
4,5615.7306050198695,,0.09809166462660675,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
5,5620.652082007484,,0.09959962836691048,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
6,5639.942080127757,,0.11489160144558899,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
7,5689.267544748211,,0.11176752215230884,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
8,5704.262665594012,,0.09422886150120763,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
9,5766.4867465035495,,0.10603181289044566,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
10,5870.392747729256,,0.13130970695623276,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
11,5904.256284027169,,0.09653009296381086,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
12,5970.628900811331,,0.09104272840133232,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
13,6039.294672830854,,0.09272365762867264,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
14,6102.818372377087,,0.11363518949436971,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
15,6108.575131025456,,0.09527070488387282,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
16,6120.8770473374525,,0.10610029590639504,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
17,6135.675879525374,,0.10690452692537458,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
18,6139.092204247678,,0.1103322870440213,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
19,6185.631031612576,,0.10220928038283904,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
20,6176.310935040945,,0.09631097560442121,1.0,168,168,STU_0023,nsga2,14,53.02706820797175
