generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,3456.7367654224345,,0.4572020534800459,0.08235294117647059,14,170,STU_0069,nsga3,14,40.0155647090869
2,4004.759572613038,,0.13044835567555393,0.2411764705882353,41,170,STU_0069,nsga3,14,40.0155647090869
3,4141.758017042074,,0.08966224016232983,0.6352941176470588,108,170,STU_0069,nsga3,14,40.0155647090869
4,4262.505738950829,,0.07904751669431637,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
5,4453.916200244991,,0.09215962203519103,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
6,4464.964748556406,,0.09485602099926102,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
7,4476.022911850847,,0.07564909746984126,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
8,4613.096544889054,,0.07745293072773302,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
9,4676.6924715593905,,0.05448903783270093,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
10,4869.989901508721,,0.05564663484951548,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
11,5038.585186271475,,0.06311573457103276,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
12,5237.12484701963,,0.058906613937224246,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
13,5246.796083085226,,0.05060518699767777,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
14,5266.849663373168,,0.06336748460840562,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
15,5444.742985910923,,0.08164105633866874,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
16,5521.847384667188,,0.08342344657040567,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
17,5522.586234159031,,0.0719544107193928,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
18,5618.653322116972,,0.06561498456018976,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
19,5617.193000641932,,0.0659456895041522,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
20,5663.708773092169,,0.06075402860223358,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
21,5673.0084513992915,,0.08030193302232269,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
22,5674.4077648265575,,0.057059009623299274,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
23,5693.8965652357165,,0.06618064712501541,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
24,5727.5156477169585,,0.0959182308330215,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
25,5728.526960033411,,0.08162146987934436,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
26,5733.710013886077,,0.06255826007500469,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
27,5734.439106140455,,0.05951471889810584,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
28,5740.689165378761,,0.06008814874907309,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
29,5741.272890581256,,0.06622715752061129,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
30,5758.701854569419,,0.060971552110415814,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
31,5737.868265829096,,0.06127068851728479,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
32,5738.182915802923,,0.06371308638316005,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
33,5753.411281584482,,0.059328157943756794,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
34,5755.818313361007,,0.05564124193375552,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
35,5759.214468754359,,0.06179397401647991,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
36,5771.798363332049,,0.06347087497819029,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
37,5772.567239738459,,0.06507677835114153,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
38,5769.085120558702,,0.05957069983320832,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
39,5769.286069968935,,0.06908321012973685,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
40,5765.618990437894,,0.06626525641213515,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
41,5760.763579621003,,0.08242270415445144,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
42,5772.3007641923405,,0.07982021220851392,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
43,5772.378784003924,,0.07698410501479273,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
44,5761.960062585662,,0.06263966486693553,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
45,5767.066366562401,,0.07758777475778574,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
46,5766.200539433567,,0.07071150588492914,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
47,5756.799890344517,,0.06098823019618601,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
48,5768.311532712331,,0.05602271713393205,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
49,5769.382347827446,,0.07851899266210578,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
50,5768.414697483622,,0.06235880200255517,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
51,5768.853365610022,,0.06370384581418158,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
52,5768.862868802445,,0.05862004599504696,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
53,5765.341718650821,,0.05755354193570959,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
54,5765.562950062291,,0.06127936878830864,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
55,5752.799253952433,,0.059996224221167356,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
56,5753.482161177563,,0.05726011561317942,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
57,5750.425089377234,,0.0553684911440069,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
58,5757.362758735732,,0.0806178489772457,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
59,5759.391880994119,,0.0745115212825324,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
60,5759.293031401508,,0.0739960867797171,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
61,5774.594032824643,,0.06356323605177401,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
62,5769.840919629945,,0.07476321999676512,1.0,170,170,STU_0069,nsga3,14,40.0155647090869
