generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,4441.251587820494,,0.3206369626085439,0.2647058823529412,45,170,STU_0226,nsga3,22,38.97962162503973
2,4642.910673899626,,0.2194500814800317,0.7176470588235294,122,170,STU_0226,nsga3,22,38.97962162503973
3,5021.8919937771425,,0.1749200737492069,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
4,5133.05058765393,,0.17063676703131408,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
5,5188.510339947967,,0.17479770328848468,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
6,5251.189956487211,,0.1800829623743343,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
7,5297.308774345597,,0.17154662196514678,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
8,5415.8371360877145,,0.1776888017694743,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
9,5440.6629517038855,,0.1472496359709293,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
10,5517.863363891185,,0.12687785024378537,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
11,5470.479147320341,,0.1149809758412184,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
12,5499.559528787438,,0.12296027421898496,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
13,5543.2020894130055,,0.11723910743546481,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
14,5565.7797355654175,,0.11227283058590844,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
15,5537.24885194696,,0.12161670876948985,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
16,5570.584154269165,,0.11517239661232,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
17,5576.692063687066,,0.13278639746414653,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
18,5598.835744893233,,0.1463506898269657,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
19,5604.978055954325,,0.1462227875020713,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
20,5622.927299761204,,0.12015621172593571,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
21,5618.777194540591,,0.12142571476190993,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
22,5615.357013333672,,0.13432403841346868,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
23,5644.298423131816,,0.1316631836615207,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
24,5669.335854866873,,0.2537758985881924,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
25,5662.7073357753,,0.25271841385514676,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
26,5653.455842424272,,0.2474052667113604,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
27,5652.512506045861,,0.11978533064620522,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
28,5655.269008548078,,0.11937003673745758,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
29,5684.225460999911,,0.13403134825060475,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
30,5662.662544510688,,0.11852783785984637,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
31,5683.585950505771,,0.13641145197385957,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
32,5664.828855724399,,0.11762243855199385,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
33,5647.711139118943,,0.10683872760497502,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
34,5654.863876503133,,0.1452590506767633,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
35,5704.887054811426,,0.18343035097390994,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
36,5709.409190044869,,0.15943410135286845,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
37,5707.90467277838,,0.11824623476123645,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
38,5721.368327036754,,0.1285241557512837,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
39,5723.532160801424,,0.11853200568370649,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
40,5722.88911605956,,0.12499687032032618,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
41,5716.296635266626,,0.12326353312542047,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
42,5711.753007772511,,0.10600075260927783,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
43,5713.578120707269,,0.10851993715267619,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
44,5719.5042830881375,,0.1157898523301892,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
45,5727.845683621076,,0.11164103452326028,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
46,5727.021151464603,,0.1173435740916711,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
47,5724.89952095548,,0.1414066307683584,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
48,5715.738082367534,,0.11358619422877435,1.0,170,170,STU_0226,nsga3,22,38.97962162503973
