generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,4244.4469485717855,,0.2225306264575119,0.4107142857142857,69,168,STU_0118,nsga2,10,52.36720262491144
2,4341.615674457234,,0.14288499982479083,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
3,4466.684237173233,,0.13728516345645106,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
4,4547.928946132291,,0.17354476272853903,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
5,4772.163266319082,,0.1709309672052315,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
6,4975.765867086006,,0.21609972247816475,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
7,4989.487438891454,,0.1488361440038651,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
8,5101.571249819726,,0.11484745206776885,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
9,5209.923296260626,,0.1528676201540444,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
10,5290.635259179629,,0.16652072622532835,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
11,5309.181507583078,,0.10562281044526008,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
12,5335.908300331091,,0.14330698342248702,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
13,5361.451926165297,,0.100402924533737,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
14,5377.518700722512,,0.10003181147144062,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
15,5378.17697463761,,0.09584349509020579,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
16,5386.037302300924,,0.1078056947536487,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
17,5400.167110714121,,0.0824827121950132,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
18,5410.3772308542975,,0.1020608323157484,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
19,5408.017703103364,,0.11676070791586633,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
20,5410.10843699367,,0.10904260545498365,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
21,5409.509689922962,,0.1081890722327479,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
22,5408.382279253324,,0.09745477546043485,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
23,5407.311398635231,,0.09513387495112166,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
24,5410.225680667539,,0.08945996245208215,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
25,5415.009359065821,,0.09846408737591703,1.0,168,168,STU_0118,nsga2,10,52.36720262491144
