generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,4439.094080360438,,0.6689812836928418,0.10119047619047619,17,168,STU_0495,nsga2,9,45.257499374914914
2,4482.973293406594,,0.2532982040921859,0.2619047619047619,44,168,STU_0495,nsga2,9,45.257499374914914
3,4862.641734022602,,0.15793366476883408,0.6607142857142857,111,168,STU_0495,nsga2,9,45.257499374914914
4,4909.178681013192,,0.15353770722226284,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
5,5281.497121928625,,0.14698247160585265,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
6,5504.226757222648,,0.17491785690845366,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
7,5553.096139734143,,0.1789438388837812,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
8,5622.2443020862065,,0.19288847845439414,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
9,5721.2743721969455,,0.15355704010344484,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
10,5858.292893370761,,0.22209100773961324,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
11,5872.685624741271,,0.23494450715756615,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
12,6101.623801419037,,0.25190591432524095,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
13,6112.559327648634,,0.190736966027053,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
14,6125.802548045686,,0.1546658112191467,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
15,6238.5063792188375,,0.19791473350564925,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
16,6297.277936253956,,0.19276577103062156,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
17,6289.367119384917,,0.20987464641701742,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
18,6319.863201988446,,0.1335336997884534,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
19,6339.770527705205,,0.18290892602802789,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
20,6345.960585134748,,0.1948584810172435,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
21,6352.331431141057,,0.2588810275802608,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
22,6354.878685445863,,0.13975588550128856,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
23,6369.438005825092,,0.19533910201673887,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
24,6365.4985393757925,,0.22693393557112496,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
25,6367.750816144841,,0.23318260239738905,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
26,6367.499373639754,,0.20593336357340622,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
27,6372.313200751234,,0.18414439151490497,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
28,6369.592430776474,,0.16232819638661952,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
29,6385.660649541518,,0.1610862713988963,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
30,6395.871449574486,,0.2241603095993289,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
31,6416.2832603538245,,0.2200116030106881,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
32,6416.242187003277,,0.19574614150077677,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
33,6416.957419080816,,0.22026878064774247,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
34,6419.533208189361,,0.18631932198947423,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
35,6418.451866316374,,0.19464231198505777,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
36,6415.986017414367,,0.1916823242373334,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
37,6417.788165027632,,0.17146666173032477,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
38,6415.221128258272,,0.165620445928265,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
39,6423.191207557269,,0.16317640286927326,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
40,6426.7863106707755,,0.21369575306751007,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
41,6424.901051709838,,0.20826481145685252,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
42,6419.441141260421,,0.17583704217214077,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
43,6419.506556438356,,0.20879278686088606,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
44,6419.592028220919,,0.2050857784854861,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
45,6424.8684246600205,,0.1880925974030136,1.0,168,168,STU_0495,nsga2,9,45.257499374914914
