generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,16745.427490599213,,0.5506651797330093,0.19411764705882353,33,170,STU_0081,nsga3,23,31.36744345817715
2,17317.237484079473,,0.4127635850525276,0.5058823529411764,86,170,STU_0081,nsga3,23,31.36744345817715
3,17602.976736569606,,0.2874844546962229,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
4,17902.25206384051,,0.33873938304117546,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
5,19179.65189834018,,0.3711301466416794,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
6,19290.311388581158,,0.3382234775904489,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
7,19329.218430328758,,0.26517582170379433,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
8,19562.355246558567,,0.2733638549424887,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
9,19901.502524183492,,0.30043167407676125,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
10,20561.105836716048,,0.2985221086860986,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
11,20732.58638468616,,0.32022282002915214,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
12,21126.40649211025,,0.2637951560289883,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
13,21258.882590524212,,0.27827486407269864,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
14,21274.00601841226,,0.28574866733181786,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
15,21378.0434268351,,0.31125733596076827,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
16,21512.346392118772,,0.28857099527449914,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
17,22092.16274068418,,0.29247857588708054,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
18,22369.205427652458,,0.25843221512056286,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
19,22406.678500005157,,0.29534701404922686,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
20,22722.870736644556,,0.3061511079626367,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
21,22724.528212721307,,0.3057664044642137,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
22,22862.541612450867,,0.34966475104168987,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
23,22874.521629900868,,0.3463111366384508,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
24,22891.382195985916,,0.3174022797232511,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
25,22892.487651794727,,0.2902625523285901,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
26,22896.44274235386,,0.32205845005090855,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
27,22903.141429351566,,0.2977088517123734,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
28,22903.347135505534,,0.2863565642478825,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
29,22901.94868674796,,0.29948957668613446,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
30,22908.67735187403,,0.3164189186252607,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
31,22948.21509400397,,0.33551574019269126,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
32,22943.77721517637,,0.3093016793149568,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
33,22945.99024906385,,0.3501964961606251,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
34,22946.020058394966,,0.3015474982183478,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
35,22915.073887680282,,0.2969703744368609,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
36,22917.12172284319,,0.2921843712002367,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
37,22918.183700338133,,0.28205434865374385,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
38,22916.37676069917,,0.2849852022852109,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
39,22984.27758534661,,0.32715808217315573,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
40,22981.679511908187,,0.36874149302624754,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
41,22977.432929986648,,0.35693356009796473,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
42,22992.289032398683,,0.34276657004473127,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
43,22997.021137372278,,0.3536069209159578,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
44,22986.100736214416,,0.3791878749269337,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
45,22981.92480460662,,0.3802491511458218,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
46,22978.551444810906,,0.3501639622918388,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
47,22983.955994736778,,0.36605795190833756,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
48,23004.546063258294,,0.3260027446595231,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
49,23002.10256676079,,0.35790084893714624,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
50,23004.340135679362,,0.3487048662640071,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
51,23009.802379950102,,0.3253264153546207,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
52,23010.556935025743,,0.32547733875894064,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
53,23007.2299297931,,0.319033406710411,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
54,23009.394546556283,,0.3545624547340631,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
55,23009.584651306373,,0.360062534709416,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
56,23010.22925795127,,0.36441999426550725,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
57,23007.21249869773,,0.32483610521163225,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
58,23013.54887735312,,0.2926156655738742,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
59,23017.001183236785,,0.2917503670370979,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
60,23016.444123803314,,0.35099090583012366,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
61,23013.71472111366,,0.31280479974262404,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
62,23011.21909052912,,0.3318071262368883,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
63,23013.575844502153,,0.3600212123662889,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
64,23014.312417650093,,0.3459676992408949,1.0,170,170,STU_0081,nsga3,23,31.36744345817715
