generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,3927.4507134333703,,0.15012490518417726,0.7321428571428571,123,168,STU_0073,nsga2,0,40.35630537499674
2,3976.676895473771,,0.09540595371621333,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
3,4112.489366296321,,0.1403884576693394,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
4,4189.093900441852,,0.14552358456749656,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
5,4303.334558205889,,0.1751569878421057,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
6,4489.243249224779,,0.13934795305379089,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
7,4534.597330348959,,0.1431559270341509,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
8,4632.485995532863,,0.12211032001005358,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
9,4709.553592926624,,0.1470149092330474,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
10,4787.234503164803,,0.10851719365630628,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
11,4828.158470980488,,0.08355864583498385,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
12,4843.993228967873,,0.07211392479453098,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
13,4852.957975581285,,0.07174504666978741,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
14,4856.992257299284,,0.07332541548744971,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
15,4873.758247535636,,0.0706098508273903,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
16,4877.532157061912,,0.07769857294244731,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
17,4890.863577679353,,0.07922468525220056,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
18,4907.009254402944,,0.07957446569750179,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
19,4919.106529208579,,0.06939794664786525,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
20,4935.36879153812,,0.08519929730463677,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
21,4944.749121144649,,0.10654398677943847,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
22,4945.109956173356,,0.08367425266641967,1.0,168,168,STU_0073,nsga2,0,40.35630537499674
