generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,4031.4423441248973,,0.1984946979426426,0.47619047619047616,80,168,STU_0118,nsga2,5,49.80321183311753
2,4323.435457063838,,0.10909146211231491,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
3,4346.896029749907,,0.131157326555086,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
4,4620.912293042799,,0.18959721450194,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
5,4643.155782246156,,0.15282031533770682,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
6,4761.766201286689,,0.10680041928645781,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
7,4906.1006533185755,,0.13802209297599283,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
8,5016.653459327136,,0.1170411542570128,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
9,5100.054119069875,,0.13835169703955338,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
10,5158.191755849296,,0.10091815457760955,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
11,5273.168056295575,,0.1051200533076409,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
12,5281.958922191365,,0.1076631679534515,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
13,5315.433524196886,,0.14343639171145073,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
14,5329.798253838244,,0.10275277903400507,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
15,5350.560729066268,,0.12432850771396164,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
16,5353.7249917953495,,0.09001670898664137,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
17,5364.068407564304,,0.1076388572184996,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
18,5368.205208246864,,0.09806705816658202,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
19,5374.686234688747,,0.12122343713804168,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
20,5377.700967762496,,0.11685530176860055,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
21,5381.516677528464,,0.12046192122665772,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
22,5380.803047967494,,0.12215639093375079,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
23,5381.459041627504,,0.1179870180265636,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
24,5409.94763273209,,0.11016848824307393,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
25,5424.851219295095,,0.09011664856719599,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
26,5427.919474958984,,0.09907196676184225,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
27,5426.947511288488,,0.10085749082888099,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
28,5428.75359191054,,0.1129744100971546,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
29,5429.553711690751,,0.10555239712934807,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
30,5430.052083238037,,0.11005873688979048,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
31,5434.855272145215,,0.10639915211771718,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
32,5431.070319591102,,0.09772121226173837,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
33,5435.112653993364,,0.10518928462456548,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
34,5439.0405489240175,,0.10434546406243574,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
35,5439.123674610581,,0.10201124531726614,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
36,5441.793249417959,,0.11205886743940494,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
37,5444.0746577606415,,0.10514448614546346,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
38,5443.739065506017,,0.10177823951641873,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
39,5443.460928718357,,0.10415921107346587,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
40,5444.351795983602,,0.10731237656798269,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
41,5441.273229780096,,0.10730556365127654,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
42,5443.0408833258025,,0.10483196492976592,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
43,5443.185715497583,,0.10067592634361296,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
44,5440.937179754314,,0.10607066761338582,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
45,5441.812823885882,,0.10819630096602303,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
46,5446.468886841809,,0.08794318559566808,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
47,5447.652526024688,,0.09201382720235737,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
48,5450.58173088026,,0.10114588207518879,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
49,5447.415972290941,,0.09901679011365379,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
50,5451.983618402578,,0.0987900321087211,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
51,5455.345588836884,,0.1072076677198412,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
52,5454.808121787713,,0.09823647456420373,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
53,5455.545763199565,,0.11992411468504977,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
54,5456.303603069822,,0.11134411349524193,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
55,5454.784548293708,,0.11412888053957324,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
56,5456.773605635994,,0.11723576602730569,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
57,5456.80986191383,,0.11112392101843524,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
58,5456.475048125106,,0.12300017699498374,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
59,5450.039514869369,,0.10802238144599646,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
60,5449.0677490102935,,0.11282937604005533,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
61,5450.302321480273,,0.11285012087671194,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
62,5450.13814390699,,0.10742984980924883,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
63,5451.496125413369,,0.11266468974893581,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
64,5454.522476458735,,0.10573385441999253,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
65,5455.822522364385,,0.09902987876164342,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
66,5455.3767092250455,,0.10893951446486151,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
67,5453.670101313866,,0.10358274598502659,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
68,5448.164525150321,,0.10264205284509587,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
69,5450.1215696079,,0.09895552253388253,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
70,5451.99806179438,,0.09960338621996134,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
71,5456.79327261405,,0.10996707253553072,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
72,5457.096831350377,,0.08178693856237867,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
73,5458.7139243362,,0.08517979767971802,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
74,5458.934087110645,,0.09708785337746212,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
75,5458.891112987187,,0.08439272896586894,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
76,5458.449348757366,,0.09576483370621586,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
77,5458.001631877209,,0.09895804383008809,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
78,5456.697333363129,,0.10727371487588919,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
79,5458.615601061006,,0.103414236296724,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
80,5460.133920411257,,0.11555978860321092,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
81,5460.507360372003,,0.11769228516881189,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
82,5460.410949266458,,0.10244780051684624,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
83,5459.535576150774,,0.08697637057117835,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
84,5459.736705902436,,0.09583509600794204,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
85,5461.607279929687,,0.1006272293245254,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
86,5461.356541348124,,0.09431710276041291,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
87,5460.390863513728,,0.09321845573891868,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
88,5458.958220578608,,0.08849391458810112,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
89,5458.888413024013,,0.10839183743349724,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
90,5459.8697387626335,,0.09445966047594342,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
91,5459.128818811156,,0.10322329069705186,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
92,5457.933129029647,,0.10332931137338665,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
93,5460.406571933077,,0.10015551036641872,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
94,5459.743722576466,,0.10906503006470387,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
95,5459.7784216312475,,0.10871025899226824,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
96,5458.352623300755,,0.09916755191354784,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
97,5459.17797034379,,0.08439201619344859,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
98,5456.983763426371,,0.10107335596049377,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
99,5456.151330979803,,0.10280375939094344,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
100,5458.969457361651,,0.09657353792678451,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
101,5457.453846517693,,0.0929613841741144,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
102,5456.4707474068655,,0.1030415913146495,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
103,5456.084871808269,,0.10065336215778639,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
104,5455.568174581132,,0.09981965551826677,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
105,5456.460467192894,,0.09032993171888289,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
106,5457.488033447626,,0.08888019064464442,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
107,5456.812361114148,,0.09992427184429936,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
108,5459.63456837748,,0.10475494922796928,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
109,5460.259976031237,,0.11869347279981564,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
110,5458.4113954512995,,0.11672579986797038,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
111,5459.961003941328,,0.09935199399087444,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
112,5464.9041852869395,,0.11288517821881125,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
113,5466.994265572324,,0.10029332993927863,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
114,5466.745665733875,,0.10837109760692984,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
115,5465.479962005467,,0.11472511376009421,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
116,5467.226367600412,,0.09470826573624917,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
117,5467.739933780192,,0.11132304743634716,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
118,5464.787091201035,,0.11626601015659886,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
119,5462.245420431453,,0.11085740247833606,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
120,5462.577723240056,,0.11610154146444225,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
121,5461.58347414681,,0.10638229384026213,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
122,5461.83284291849,,0.10464803160859747,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
123,5465.427950289325,,0.10920583939534835,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
124,5465.333100728134,,0.09364230838343476,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
125,5464.156600521971,,0.09319053313465835,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
126,5461.449379922299,,0.08256258188101315,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
127,5462.93898997464,,0.09086468658169075,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
128,5461.6059142457725,,0.0832148709630275,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
129,5457.794461704318,,0.09037669748309074,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
130,5458.3011887100365,,0.12552470180536182,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
131,5461.592002175768,,0.12416248313483165,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
132,5461.38471433909,,0.11188600770345235,1.0,168,168,STU_0118,nsga2,5,49.80321183311753
