generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,,,0.4072622129345169,0.4523809523809524,76,168,STU_0422,nsga2,1,7.834109292016365
2,,,0.22832635570638232,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
3,,,0.1745305879881774,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
4,,,0.2138747299316469,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
5,,,0.28016002377091453,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
6,,,0.2321162644090341,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
7,,,0.16990800220845906,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
8,,,0.19284255488910662,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
9,,,0.22820612813685762,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
10,,,0.1661117109442794,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
11,,,0.14944598227273753,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
12,,,0.12868088315963688,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
13,,,0.125978184521519,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
14,,,0.1787372163461543,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
15,,,0.13032408870005988,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
16,,,0.1449228791823166,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
17,,,0.15808299050003655,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
18,,,0.19507808987922748,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
19,,,0.1626005651106318,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
20,,,0.1472955040077808,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
21,,,0.14295674445933157,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
22,,,0.11184365417226186,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
23,,,0.1304342414107934,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
24,,,0.14009758904444347,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
25,,,0.176360941498985,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
26,,,0.17074683347686784,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
27,,,0.12074215287960552,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
28,,,0.2260062552356809,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
29,,,0.1587489005773431,1.0,168,168,STU_0422,nsga2,1,7.834109292016365
