generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,,,0.4099141756740135,0.24404761904761904,41,168,STU_0287,nsga2,23,6.698030499974266
2,,,0.2941724989048762,0.5892857142857143,99,168,STU_0287,nsga2,23,6.698030499974266
3,,,0.26304149235964863,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
4,,,0.2870484054461756,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
5,,,0.27890827239784355,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
6,,,0.30752129502771464,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
7,,,0.2671883197984525,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
8,,,0.27504327431221487,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
9,,,0.23641325680560327,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
10,,,0.2570056628947701,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
11,,,0.22751961331195916,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
12,,,0.21112278182233174,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
13,,,0.23175840705065676,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
14,,,0.24186729810300747,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
15,,,0.22554251520650465,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
16,,,0.23948002837282073,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
17,,,0.20902853134514046,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
18,,,0.2499992217419768,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
19,,,0.24377916814488404,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
20,,,0.2750417113077815,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
21,,,0.24837199534583806,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
22,,,0.23354284699659017,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
23,,,0.24826706895436998,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
24,,,0.20477136938005286,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
25,,,0.21739032803485062,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
26,,,0.24654921175120853,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
27,,,0.25655246480470056,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
28,,,0.26986012775150847,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
29,,,0.24082628413089371,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
30,,,0.2678513222467461,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
31,,,0.2660207442266076,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
32,,,0.26168165454422565,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
33,,,0.27667262889665745,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
34,,,0.28048716635285437,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
35,,,0.30610061428061075,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
36,,,0.27983362198080686,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
37,,,0.2989899342295128,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
38,,,0.26122726122404644,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
39,,,0.267649499105923,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
40,,,0.270177217206174,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
41,,,0.26445656237707105,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
42,,,0.23152520106679292,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
43,,,0.24782405753816134,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
44,,,0.27475691382507733,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
45,,,0.2827062869219802,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
46,,,0.255807404288295,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
47,,,0.2684309886303075,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
48,,,0.29739793708931966,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
49,,,0.28446373683074777,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
50,,,0.25238545841345794,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
51,,,0.2929273566001971,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
52,,,0.2628684162541422,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
53,,,0.2237855856442113,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
54,,,0.29690128307015834,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
55,,,0.2826674255739603,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
56,,,0.28183429504678104,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
57,,,0.2678938224626956,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
58,,,0.24527779965483246,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
59,,,0.26193865887461343,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
60,,,0.28971464611749037,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
61,,,0.25608039844779357,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
62,,,0.22551598642581278,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
63,,,0.27717577676939076,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
64,,,0.2524870629038809,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
65,,,0.23858622850726446,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
66,,,0.272563140128833,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
67,,,0.2738381817676216,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
68,,,0.2589408066756389,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
69,,,0.2728978031237308,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
70,,,0.26460490258882896,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
71,,,0.2723929777905322,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
72,,,0.25031463756783484,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
73,,,0.2863560557179284,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
74,,,0.30500671552747044,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
75,,,0.30041652394041835,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
76,,,0.31311426997900094,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
77,,,0.3581328726549509,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
78,,,0.33451016044387205,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
79,,,0.3285846360492281,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
80,,,0.332656683521516,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
81,,,0.31197119845468824,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
82,,,0.3232684633756436,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
83,,,0.3235780972835652,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
84,,,0.3081520520296679,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
85,,,0.2912316771519144,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
86,,,0.35114020799654144,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
87,,,0.3143259622289974,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
88,,,0.35662404648722146,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
89,,,0.3202718670913972,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
90,,,0.33344205034645136,1.0,168,168,STU_0287,nsga2,23,6.698030499974266
