generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,,,0.582881611386841,0.2235294117647059,38,170,STU_0287,nsga3,18,7.313737082993612
2,,,0.31080266607667134,0.6352941176470588,108,170,STU_0287,nsga3,18,7.313737082993612
3,,,0.21985967892290212,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
4,,,0.3062054543121202,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
5,,,0.347258057635531,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
6,,,0.2852624989941297,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
7,,,0.2485660792363154,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
8,,,0.3164383779553208,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
9,,,0.2554180656291229,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
10,,,0.2788233287752424,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
11,,,0.27884774679263524,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
12,,,0.28448879812769606,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
13,,,0.28007912759913756,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
14,,,0.298164285583405,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
15,,,0.30157465262103644,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
16,,,0.25623400087210807,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
17,,,0.2948864195901891,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
18,,,0.26025266923808615,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
19,,,0.24562279923579342,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
20,,,0.291176639377634,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
21,,,0.2608646728376898,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
22,,,0.26871967974591443,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
23,,,0.28932427214969647,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
24,,,0.290309113508691,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
25,,,0.24241208022877705,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
26,,,0.22878597679465143,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
27,,,0.22702984927311112,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
28,,,0.22261749446698792,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
29,,,0.21213462117294735,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
30,,,0.20216933690285688,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
31,,,0.21935936050550334,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
32,,,0.224357587011274,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
33,,,0.2394266156806289,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
34,,,0.241190068409118,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
35,,,0.23556237914710676,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
36,,,0.25658903029822444,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
37,,,0.24212045400972146,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
38,,,0.25170301537892364,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
39,,,0.2578768443766819,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
40,,,0.25746671641055613,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
41,,,0.29019184472537524,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
42,,,0.2886487986443877,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
43,,,0.27501642816259575,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
44,,,0.27912473823578443,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
45,,,0.24673864942983656,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
46,,,0.2753272106791793,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
47,,,0.27060638133106385,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
48,,,0.290081716548907,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
49,,,0.2819394692782862,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
50,,,0.25512163157773254,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
51,,,0.2657453124530537,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
52,,,0.27205966339714177,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
53,,,0.27598503369883604,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
54,,,0.25439648785797536,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
55,,,0.24610620607366884,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
56,,,0.26931200102473074,1.0,170,170,STU_0287,nsga3,18,7.313737082993612
