generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,,,0.4543145890574864,0.20833333333333334,35,168,STU_0510,nsga2,0,7.238169125048444
2,,,0.2728771214459464,0.5892857142857143,99,168,STU_0510,nsga2,0,7.238169125048444
3,,,0.21573463532944934,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
4,,,0.18149235374920783,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
5,,,0.21415975623870018,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
6,,,0.2167200253815208,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
7,,,0.2523703643612637,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
8,,,0.1890987137188655,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
9,,,0.17680486245429017,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
10,,,0.2075401650866879,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
11,,,0.16559010800369706,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
12,,,0.21806181921805193,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
13,,,0.1954201988407504,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
14,,,0.18787336961294238,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
15,,,0.16315298645448634,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
16,,,0.18337266897088836,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
17,,,0.17391794428691137,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
18,,,0.18841434286694284,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
19,,,0.20422575476502366,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
20,,,0.16972488230045005,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
21,,,0.20513038353833,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
22,,,0.21144809300465423,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
23,,,0.1944083160800106,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
24,,,0.1718569556978646,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
25,,,0.20482245762914794,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
26,,,0.19135489434700315,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
27,,,0.18746788739244685,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
28,,,0.19144851682731004,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
29,,,0.1971390288874941,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
30,,,0.22356505604057655,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
31,,,0.20845224069186324,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
32,,,0.1870535461871208,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
33,,,0.18723882114399173,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
34,,,0.19061571558842927,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
35,,,0.19635286057446508,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
36,,,0.1774637456562897,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
37,,,0.18973887241855733,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
38,,,0.18880910598394302,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
39,,,0.20111797020833905,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
40,,,0.20590828347967213,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
41,,,0.1817789630257463,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
42,,,0.16825141490188467,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
43,,,0.1829274949093425,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
44,,,0.21407876052499844,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
45,,,0.19419990832547548,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
46,,,0.19361320028024046,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
47,,,0.17966963926986365,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
48,,,0.18044601928837167,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
49,,,0.18804738276280844,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
50,,,0.18794594577392162,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
51,,,0.18639365237472005,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
52,,,0.19118754309640157,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
53,,,0.17729988834892982,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
54,,,0.18764643506308132,1.0,168,168,STU_0510,nsga2,0,7.238169125048444
