route_nodes,route_modes,n_edges,obj_1,obj_2,obj_3,obj_4,constraint_violation,feasible,profile_id,algorithm,seed,runtime_sec
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus,18,35.49040152292302,1.913232810660461,0.4966761821324886,0.04127306146539056,0.01401147208351493,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0323|N0162|N0426,bus|tram|tram|tram|tram|tram|tram|tram|tram|tram|tram|tram,12,30.333333333333336,3.8,0.2880859630466573,0.09020961368830216,0.22580645161290314,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0112|N0103|N0389|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|tram|tram,16,35.090401522923024,3.8132328106604607,0.43474350432485465,0.054124915369611504,0.23265800086799535,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0323|N0368|N0426,bus|tram|tram|tram|tram|tram|tram|tram|tram|tram|walk|walk,12,35.800293195143176,3.8,0.24849341786964302,0.09686177640099358,0.24867197147413675,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0323|N0426,bus|tram|tram|tram|tram|tram|tram|tram|tram|tram|car,11,31.38681922088793,3.9217562876899574,0.31372000056069177,0.09431502241250744,0.26508267344837333,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0368|N0323|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bike|bike|car,20,45.24605527285016,2.0539042733870265,0.5249851859943849,0.03329398319478105,0.29274443636714736,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0368|N0323|N0426,bus|tram|tram|tram|tram|tram|tram|tram|tram|bike|bike|car,12,36.08898708326047,3.940671462726565,0.3020339881575265,0.08254598077279152,0.3022982594796058,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0426,bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus,18,46.0,1.9,0.5209255377498373,0.02261173751631962,0.3142857142857143,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0276|N0323|N0162|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|tram|tram|tram|tram,19,40.5938497987851,3.8132328106604607,0.47047144871331154,0.04739628261370066,0.38989938017834036,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0323|N0368|N0426,bus|tram|tram|tram|tram|tram|tram|tram|tram|tram|bike|walk,12,42.62510631687579,3.806242013090241,0.24849341786964302,0.09716706334839587,0.4456801847048237,False,STU_0327,nsga2,812920151,0.0757669999729842
